id,book_id,location_id,edition,book_format
10617,104,390,1,PAPERBACK
10618,496,366,2,HARDCOVER
10619,400,518,1,HARDCOVER
10620,219,502,1,HARDCOVER
10621,322,319,2,PAPERBACK
10622,355,400,2,PAPERBACK
10623,499,540,2,PAPERBACK
10624,439,468,1,PAPERBACK
10625,439,505,1,PAPERBACK
10626,324,319,1,HARDCOVER
10627,454,383,1,PAPERBACK
10628,180,435,2,HARDCOVER
10629,493,475,2,PAPERBACK
10630,133,348,1,HARDCOVER
10631,205,469,2,PAPERBACK
10632,65,414,1,HARDCOVER
10633,123,415,2,PAPERBACK
10634,384,407,1,PAPERBACK
10635,202,406,2,HARDCOVER
10636,434,372,2,PAPERBACK
10637,328,375,2,HARDCOVER
10638,143,436,1,PAPERBACK
10639,247,540,1,PAPERBACK
10640,466,469,1,HARDCOVER
10641,250,338,2,HARDCOVER
10642,92,329,1,PAPERBACK
10643,126,399,1,PAPERBACK
10644,486,383,2,PAPERBACK
10645,120,452,2,HARDCOVER
10646,440,477,2,PAPERBACK
10647,309,540,2,PAPERBACK
10648,89,523,1,HARDCOVER
10649,422,559,2,HARDCOVER
10650,199,473,2,HARDCOVER
10651,38,330,1,HARDCOVER
10652,113,321,2,HARDCOVER
10653,57,486,1,PAPERBACK
10654,282,574,2,HARDCOVER
10655,487,509,2,HARDCOVER
10656,4,546,1,HARDCOVER
10657,280,484,1,HARDCOVER
10658,497,434,2,PAPERBACK
10659,351,437,2,HARDCOVER
10660,490,475,1,HARDCOVER
10661,172,427,1,PAPERBACK
10662,427,510,2,PAPERBACK
10663,224,323,2,PAPERBACK
10664,84,437,1,HARDCOVER
10665,74,454,2,HARDCOVER
10666,185,550,1,PAPERBACK
10667,401,343,1,HARDCOVER
10668,102,467,1,HARDCOVER
10669,221,320,1,HARDCOVER
10670,469,440,2,HARDCOVER
10671,54,547,1,HARDCOVER
10672,393,474,2,PAPERBACK
10673,122,409,1,HARDCOVER
10674,421,477,1,PAPERBACK
10675,405,393,2,HARDCOVER
10676,392,343,1,HARDCOVER
10677,62,440,2,HARDCOVER
10678,120,360,1,PAPERBACK
10679,182,522,2,HARDCOVER
10680,383,424,1,PAPERBACK
10681,80,459,1,HARDCOVER
10682,308,383,1,HARDCOVER
10683,243,389,1,PAPERBACK
10684,493,454,1,PAPERBACK
10685,36,552,2,HARDCOVER
10686,20,485,2,HARDCOVER
10687,59,459,1,PAPERBACK
10688,180,474,1,HARDCOVER
10689,139,355,2,HARDCOVER
10690,362,319,2,PAPERBACK
10691,421,484,1,PAPERBACK
10692,271,529,2,PAPERBACK
10693,261,327,1,PAPERBACK
10694,380,353,1,PAPERBACK
10695,257,410,1,PAPERBACK
10696,8,527,2,HARDCOVER
10697,36,333,1,PAPERBACK
10698,382,508,1,PAPERBACK
10699,426,378,1,HARDCOVER
10700,211,539,2,HARDCOVER
10701,425,495,1,HARDCOVER
10702,4,548,1,HARDCOVER
10703,482,331,3,PAPERBACK
10704,301,396,1,HARDCOVER
10705,318,408,2,PAPERBACK
10706,125,531,2,PAPERBACK
10707,162,456,1,PAPERBACK
10708,495,473,2,PAPERBACK
10709,167,342,1,HARDCOVER
10710,292,327,1,HARDCOVER
10711,233,380,3,HARDCOVER
10712,400,519,1,HARDCOVER
10713,442,476,2,PAPERBACK
10714,226,569,3,PAPERBACK
10715,382,519,1,PAPERBACK
10716,407,515,2,HARDCOVER
10717,92,411,1,HARDCOVER
10718,169,405,1,HARDCOVER
10719,126,521,1,PAPERBACK
10720,58,336,2,PAPERBACK
10721,87,450,1,PAPERBACK
10722,91,328,1,PAPERBACK
10723,33,516,1,PAPERBACK
10724,1,467,1,PAPERBACK
10725,79,432,1,HARDCOVER
10726,210,564,1,PAPERBACK
10727,47,372,1,HARDCOVER
10728,56,385,2,PAPERBACK
10729,128,402,2,HARDCOVER
10730,313,529,1,PAPERBACK
10731,57,395,1,HARDCOVER
10732,209,323,1,HARDCOVER
10733,203,331,2,PAPERBACK
10734,410,328,1,HARDCOVER
10735,315,371,1,HARDCOVER
10736,418,413,1,HARDCOVER
10737,283,555,3,HARDCOVER
10738,113,551,1,HARDCOVER
10739,364,353,1,HARDCOVER
10740,180,572,1,HARDCOVER
10741,100,554,2,PAPERBACK
10742,426,416,2,HARDCOVER
10743,201,550,2,HARDCOVER
10744,68,499,1,HARDCOVER
10745,410,447,1,PAPERBACK
10746,71,485,1,HARDCOVER
10747,338,528,2,PAPERBACK
10748,431,534,1,PAPERBACK
10749,277,409,1,PAPERBACK
10750,209,433,2,PAPERBACK
10751,441,540,2,HARDCOVER
10752,493,416,1,HARDCOVER
10753,371,345,1,HARDCOVER
10754,268,546,2,HARDCOVER
10755,471,449,1,PAPERBACK
10756,301,539,2,HARDCOVER
10757,277,462,1,HARDCOVER
10758,1,556,1,HARDCOVER
10759,404,444,1,PAPERBACK
10760,130,455,1,HARDCOVER
10761,116,378,1,HARDCOVER
10762,342,531,2,PAPERBACK
10763,441,367,2,HARDCOVER
10764,182,323,1,PAPERBACK
10765,319,528,2,PAPERBACK
10766,253,427,1,PAPERBACK
10767,116,490,1,PAPERBACK
10768,20,336,2,PAPERBACK
10769,286,470,1,PAPERBACK
10770,143,371,1,PAPERBACK
10771,429,423,1,HARDCOVER
10772,498,363,1,HARDCOVER
10773,385,546,1,HARDCOVER
10774,388,469,2,PAPERBACK
10775,302,501,2,PAPERBACK
10776,88,509,1,PAPERBACK
10777,145,454,2,PAPERBACK
10778,424,508,3,PAPERBACK
10779,380,559,2,HARDCOVER
10780,71,492,1,HARDCOVER
10781,141,482,2,PAPERBACK
10782,341,530,2,PAPERBACK
10783,8,571,1,HARDCOVER
10784,253,467,2,PAPERBACK
10785,168,520,1,PAPERBACK
10786,205,504,1,HARDCOVER
10787,271,535,1,PAPERBACK
10788,12,338,2,PAPERBACK
10789,451,514,3,PAPERBACK
10790,393,534,1,PAPERBACK
10791,465,459,2,PAPERBACK
10792,165,366,2,PAPERBACK
10793,314,408,2,HARDCOVER
10794,300,425,1,PAPERBACK
10795,484,493,2,PAPERBACK
10796,24,568,1,PAPERBACK
10797,488,330,1,HARDCOVER
10798,156,413,1,HARDCOVER
10799,147,503,1,HARDCOVER
10800,185,552,1,PAPERBACK
10801,0,379,2,HARDCOVER
10802,332,368,1,HARDCOVER
10803,23,502,1,PAPERBACK
10804,323,364,1,PAPERBACK
10805,57,377,1,PAPERBACK
10806,268,538,1,HARDCOVER
10807,26,564,1,PAPERBACK
10808,390,525,1,PAPERBACK
10809,149,505,2,PAPERBACK
10810,488,479,1,PAPERBACK
10811,300,372,2,PAPERBACK
10812,397,399,1,PAPERBACK
10813,67,450,2,HARDCOVER
10814,103,540,1,PAPERBACK
10815,313,557,1,HARDCOVER
10816,255,379,2,HARDCOVER
10817,148,323,2,PAPERBACK
10818,374,357,1,PAPERBACK
10819,6,339,2,HARDCOVER
10820,409,538,1,HARDCOVER
10821,14,331,2,PAPERBACK
10822,313,377,1,HARDCOVER
10823,472,497,2,HARDCOVER
10824,319,437,1,PAPERBACK
10825,166,543,1,PAPERBACK
10826,86,408,2,HARDCOVER
10827,282,499,1,PAPERBACK
10828,343,337,2,PAPERBACK
10829,328,333,1,HARDCOVER
10830,371,492,1,PAPERBACK
10831,398,390,2,HARDCOVER
10832,113,469,2,PAPERBACK
10833,230,362,1,HARDCOVER
10834,50,524,2,PAPERBACK
10835,152,433,1,HARDCOVER
10836,350,511,2,PAPERBACK
10837,458,437,2,HARDCOVER
10838,238,479,1,PAPERBACK
10839,317,374,1,PAPERBACK
10840,163,368,1,HARDCOVER
10841,310,419,2,PAPERBACK
10842,337,390,1,PAPERBACK
10843,49,552,1,HARDCOVER
10844,311,517,2,HARDCOVER
10845,248,510,3,PAPERBACK
10846,169,575,1,HARDCOVER
10847,201,528,1,HARDCOVER
10848,298,455,1,PAPERBACK
10849,227,526,1,HARDCOVER
10850,407,460,2,HARDCOVER
10851,409,504,2,HARDCOVER
10852,152,435,2,HARDCOVER
10853,121,483,1,PAPERBACK
10854,491,518,1,PAPERBACK
10855,441,425,1,PAPERBACK
10856,54,425,1,PAPERBACK
10857,34,384,1,HARDCOVER
10858,153,391,2,HARDCOVER
10859,63,327,1,PAPERBACK
10860,423,510,1,HARDCOVER
10861,145,427,2,PAPERBACK
10862,393,575,1,PAPERBACK
10863,375,409,2,PAPERBACK
10864,236,545,1,PAPERBACK
10865,409,457,1,HARDCOVER
10866,3,420,2,HARDCOVER
10867,318,343,1,HARDCOVER
10868,168,482,1,PAPERBACK
10869,70,381,1,HARDCOVER
10870,490,565,1,PAPERBACK
10871,407,421,1,HARDCOVER
10872,307,546,3,PAPERBACK
10873,450,485,2,PAPERBACK
10874,209,574,1,PAPERBACK
10875,190,375,1,HARDCOVER
10876,64,542,2,HARDCOVER
10877,196,357,2,PAPERBACK
10878,166,462,2,HARDCOVER
10879,294,327,1,PAPERBACK
10880,299,526,2,PAPERBACK
10881,209,534,1,HARDCOVER
10882,247,357,1,HARDCOVER
10883,390,550,1,PAPERBACK
10884,216,382,1,PAPERBACK
10885,434,387,2,PAPERBACK
10886,170,572,1,PAPERBACK
10887,403,384,2,HARDCOVER
10888,273,385,1,HARDCOVER
10889,27,513,2,PAPERBACK
10890,499,352,1,PAPERBACK
10891,94,429,3,PAPERBACK
10892,95,551,1,HARDCOVER
10893,1,438,1,PAPERBACK
10894,355,551,1,HARDCOVER
10895,310,381,2,PAPERBACK
10896,228,415,1,PAPERBACK
10897,234,527,1,HARDCOVER
10898,37,463,3,PAPERBACK
10899,316,338,2,PAPERBACK
10900,462,560,1,HARDCOVER
10901,166,396,1,HARDCOVER
10902,100,561,1,HARDCOVER
10903,281,342,1,HARDCOVER
10904,385,388,1,HARDCOVER
10905,346,366,2,PAPERBACK
10906,470,406,1,HARDCOVER
10907,242,384,2,HARDCOVER
10908,197,569,2,PAPERBACK
10909,110,321,1,HARDCOVER
10910,457,335,2,PAPERBACK
10911,228,460,1,HARDCOVER
10912,443,382,2,HARDCOVER
10913,193,407,1,HARDCOVER
10914,349,552,1,HARDCOVER
10915,0,348,2,HARDCOVER
10916,283,515,1,HARDCOVER
10917,30,489,3,HARDCOVER
10918,458,404,1,PAPERBACK
10919,0,504,1,PAPERBACK
10920,102,487,2,HARDCOVER
10921,491,567,1,PAPERBACK
10922,348,381,1,PAPERBACK
10923,289,414,2,PAPERBACK
10924,86,357,2,HARDCOVER
10925,268,374,1,PAPERBACK
10926,8,448,2,HARDCOVER
10927,71,530,1,PAPERBACK
10928,88,541,2,PAPERBACK
10929,75,476,1,PAPERBACK
10930,308,398,1,PAPERBACK
10931,495,353,2,PAPERBACK
10932,458,354,2,PAPERBACK
10933,62,461,2,HARDCOVER
10934,128,433,1,PAPERBACK
10935,212,418,2,HARDCOVER
10936,344,531,1,HARDCOVER
10937,303,521,1,PAPERBACK
10938,344,492,1,PAPERBACK
10939,44,383,1,PAPERBACK
10940,10,468,2,PAPERBACK
10941,152,520,1,HARDCOVER
10942,129,395,1,PAPERBACK
10943,281,410,2,HARDCOVER
10944,281,560,1,PAPERBACK
10945,60,543,2,HARDCOVER
10946,211,421,1,PAPERBACK
10947,207,555,2,HARDCOVER
10948,364,563,1,HARDCOVER
10949,346,499,1,HARDCOVER
10950,179,373,1,HARDCOVER
10951,485,575,2,PAPERBACK
10952,346,513,1,HARDCOVER
10953,376,449,3,HARDCOVER
10954,470,481,2,HARDCOVER
10955,428,470,2,PAPERBACK
10956,496,442,2,HARDCOVER
10957,5,384,1,PAPERBACK
10958,361,345,1,PAPERBACK
10959,380,546,2,PAPERBACK
10960,463,546,2,PAPERBACK
10961,443,366,1,HARDCOVER
10962,406,432,1,PAPERBACK
10963,363,546,2,HARDCOVER
10964,34,337,1,HARDCOVER
10965,391,346,2,PAPERBACK
10966,267,325,2,PAPERBACK
10967,69,333,1,PAPERBACK
10968,276,395,1,PAPERBACK
10969,270,332,2,HARDCOVER
10970,111,381,1,PAPERBACK
10971,171,394,2,HARDCOVER
10972,190,438,2,HARDCOVER
10973,154,454,1,HARDCOVER
10974,16,405,1,PAPERBACK
10975,259,371,2,HARDCOVER
10976,99,430,1,PAPERBACK
10977,55,545,1,HARDCOVER
10978,441,533,1,HARDCOVER
10979,297,484,1,PAPERBACK
10980,485,495,1,PAPERBACK
10981,415,491,2,HARDCOVER
10982,328,0,1,HARDCOVER
10983,383,392,1,PAPERBACK
10984,271,464,1,HARDCOVER
10985,334,389,2,PAPERBACK
10986,57,465,2,HARDCOVER
10987,428,367,1,HARDCOVER
10988,416,508,1,PAPERBACK
10989,301,351,1,PAPERBACK
10990,352,417,1,HARDCOVER
10991,236,357,1,PAPERBACK
10992,475,450,1,HARDCOVER
10993,62,417,1,HARDCOVER
10994,98,523,1,HARDCOVER
10995,481,434,1,PAPERBACK
10996,373,469,1,HARDCOVER
10997,324,322,2,PAPERBACK
10998,95,473,2,HARDCOVER
10999,361,344,1,HARDCOVER
11000,303,471,1,PAPERBACK
11001,286,332,2,PAPERBACK
11002,395,330,1,PAPERBACK
11003,80,330,1,PAPERBACK
11004,307,316,1,HARDCOVER
11005,29,332,1,PAPERBACK
11006,357,511,2,HARDCOVER
11007,60,414,1,PAPERBACK
11008,94,543,1,HARDCOVER
11009,27,366,1,HARDCOVER
11010,119,325,1,PAPERBACK
11011,424,406,1,PAPERBACK
11012,485,430,1,PAPERBACK
11013,315,324,1,HARDCOVER
11014,401,503,1,PAPERBACK
11015,361,326,1,HARDCOVER
11016,454,456,1,PAPERBACK
11017,105,339,1,PAPERBACK
11018,434,329,2,PAPERBACK
11019,197,359,1,PAPERBACK
11020,327,489,1,HARDCOVER
11021,63,351,1,PAPERBACK
11022,13,396,2,PAPERBACK
11023,434,568,2,PAPERBACK
11024,107,379,1,PAPERBACK
11025,444,420,1,PAPERBACK
11026,8,370,1,PAPERBACK
11027,262,428,2,HARDCOVER
11028,152,346,1,PAPERBACK
11029,91,556,1,PAPERBACK
11030,245,406,2,HARDCOVER
11031,229,567,1,PAPERBACK
11032,308,391,2,HARDCOVER
11033,99,439,1,HARDCOVER
11034,308,449,1,PAPERBACK
11035,369,334,1,HARDCOVER
11036,180,435,1,HARDCOVER
11037,95,507,1,PAPERBACK
11038,467,515,1,HARDCOVER
11039,52,340,2,PAPERBACK
11040,220,497,1,PAPERBACK
11041,11,319,1,PAPERBACK
11042,27,397,1,HARDCOVER
11043,2,428,1,HARDCOVER
11044,234,557,1,HARDCOVER
11045,354,400,2,PAPERBACK
11046,249,429,1,PAPERBACK
11047,108,456,1,HARDCOVER
11048,154,378,1,PAPERBACK
11049,150,533,2,PAPERBACK
11050,9,435,1,HARDCOVER
11051,297,417,2,PAPERBACK
11052,323,503,2,PAPERBACK
11053,18,368,2,PAPERBACK
11054,68,402,1,PAPERBACK
11055,481,405,2,PAPERBACK
11056,25,383,1,HARDCOVER
11057,314,470,1,PAPERBACK
11058,398,320,1,PAPERBACK
11059,175,564,1,HARDCOVER
11060,12,511,1,HARDCOVER
11061,294,510,1,HARDCOVER
11062,141,572,1,HARDCOVER
11063,485,433,1,PAPERBACK
11064,53,566,1,PAPERBACK
11065,280,353,2,PAPERBACK
11066,435,486,2,HARDCOVER
11067,398,410,2,PAPERBACK
11068,39,515,2,PAPERBACK
11069,40,369,1,HARDCOVER
11070,187,498,2,HARDCOVER
11071,334,493,1,HARDCOVER
11072,477,317,2,PAPERBACK
11073,348,512,1,HARDCOVER
11074,444,331,1,PAPERBACK
11075,72,433,1,HARDCOVER
11076,253,478,1,HARDCOVER
11077,1,470,1,PAPERBACK
11078,364,320,1,HARDCOVER
11079,123,506,2,HARDCOVER
11080,294,507,1,HARDCOVER
11081,107,548,1,HARDCOVER
11082,12,574,2,PAPERBACK
11083,139,572,1,HARDCOVER
11084,474,515,1,PAPERBACK
11085,140,492,1,PAPERBACK
11086,253,537,2,HARDCOVER
11087,488,406,2,HARDCOVER
11088,251,341,2,HARDCOVER
11089,160,413,1,PAPERBACK
11090,455,535,3,PAPERBACK
11091,469,350,2,HARDCOVER
11092,329,542,1,PAPERBACK
11093,366,477,1,HARDCOVER
11094,300,364,1,HARDCOVER
11095,214,470,1,PAPERBACK
11096,251,318,2,PAPERBACK
11097,496,433,2,PAPERBACK
11098,78,362,2,PAPERBACK
11099,146,502,1,HARDCOVER
11100,106,353,1,PAPERBACK
11101,125,450,1,HARDCOVER
11102,180,380,2,HARDCOVER
11103,204,546,1,HARDCOVER
11104,165,534,1,HARDCOVER
11105,200,553,1,PAPERBACK
11106,150,528,2,PAPERBACK
11107,286,363,1,HARDCOVER
11108,487,341,1,PAPERBACK
11109,110,440,1,PAPERBACK
11110,237,346,2,PAPERBACK
11111,164,469,1,HARDCOVER
11112,56,485,1,HARDCOVER
11113,421,417,2,HARDCOVER
11114,375,440,1,PAPERBACK
11115,16,573,2,HARDCOVER
11116,396,561,1,HARDCOVER
11117,60,334,2,HARDCOVER
11118,246,345,2,PAPERBACK
11119,141,386,2,PAPERBACK
11120,343,454,2,HARDCOVER
11121,227,470,2,HARDCOVER
11122,480,461,2,PAPERBACK
11123,123,327,1,HARDCOVER
11124,174,532,2,PAPERBACK
11125,337,493,2,HARDCOVER
11126,430,506,2,PAPERBACK
11127,102,468,1,PAPERBACK
11128,133,515,1,PAPERBACK
11129,491,334,1,HARDCOVER
11130,122,555,1,PAPERBACK
11131,133,457,1,HARDCOVER
11132,443,531,2,HARDCOVER
11133,83,362,2,PAPERBACK
11134,325,403,2,PAPERBACK
11135,358,574,1,HARDCOVER
11136,159,476,1,PAPERBACK
11137,219,494,1,HARDCOVER
11138,458,487,1,HARDCOVER
11139,182,338,2,HARDCOVER
11140,369,509,2,HARDCOVER
11141,302,454,1,HARDCOVER
11142,304,497,1,HARDCOVER
11143,320,326,1,PAPERBACK
11144,184,529,2,PAPERBACK
11145,1,363,1,HARDCOVER
11146,355,500,1,PAPERBACK
11147,103,368,2,HARDCOVER
11148,311,380,1,PAPERBACK
11149,250,442,1,PAPERBACK
11150,25,511,1,HARDCOVER
11151,437,556,1,PAPERBACK
11152,431,356,1,PAPERBACK
11153,67,420,1,HARDCOVER
11154,436,327,1,PAPERBACK
11155,378,321,1,HARDCOVER
11156,150,562,2,PAPERBACK
11157,252,481,1,PAPERBACK
11158,75,438,1,HARDCOVER
11159,33,365,2,PAPERBACK
11160,190,332,1,HARDCOVER
11161,37,414,1,HARDCOVER
11162,310,441,2,HARDCOVER
11163,163,468,2,PAPERBACK
11164,83,562,1,PAPERBACK
11165,307,426,2,PAPERBACK
11166,321,434,2,HARDCOVER
11167,118,495,1,HARDCOVER
11168,247,562,1,PAPERBACK
11169,257,388,1,PAPERBACK
11170,31,412,1,PAPERBACK
11171,464,487,2,HARDCOVER
11172,233,488,2,PAPERBACK
11173,50,359,2,HARDCOVER
11174,277,507,2,PAPERBACK
11175,462,481,2,PAPERBACK
11176,1,357,1,PAPERBACK
11177,7,319,1,HARDCOVER
11178,405,522,2,HARDCOVER
11179,350,340,1,HARDCOVER
11180,471,347,1,HARDCOVER
11181,5,332,1,HARDCOVER
11182,48,372,1,PAPERBACK
11183,470,349,1,PAPERBACK
11184,113,440,1,HARDCOVER
11185,170,407,2,HARDCOVER
11186,350,433,1,PAPERBACK
11187,235,339,1,HARDCOVER
11188,362,345,1,HARDCOVER
11189,27,323,1,HARDCOVER
11190,407,541,1,HARDCOVER
11191,33,327,2,PAPERBACK
11192,291,493,1,PAPERBACK
11193,209,511,2,PAPERBACK
11194,453,353,1,PAPERBACK
11195,392,354,1,HARDCOVER
11196,356,505,1,PAPERBACK
11197,304,487,1,PAPERBACK
11198,49,497,1,PAPERBACK
11199,274,485,1,PAPERBACK
11200,454,430,1,HARDCOVER
11201,143,502,1,HARDCOVER
11202,334,548,1,HARDCOVER
11203,341,441,1,HARDCOVER
11204,254,428,2,HARDCOVER
11205,432,496,1,HARDCOVER
11206,190,333,1,HARDCOVER
11207,380,506,1,PAPERBACK
11208,289,374,1,HARDCOVER
11209,164,548,2,HARDCOVER
11210,186,327,1,HARDCOVER
11211,143,570,3,HARDCOVER
11212,357,346,1,HARDCOVER
11213,235,366,2,PAPERBACK
11214,202,496,1,PAPERBACK
11215,213,514,1,PAPERBACK
11216,300,536,2,PAPERBACK
11217,161,375,2,HARDCOVER
11218,491,390,2,HARDCOVER
11219,34,432,1,PAPERBACK
11220,31,430,1,HARDCOVER
11221,403,438,2,PAPERBACK
11222,198,515,1,HARDCOVER
11223,463,350,1,HARDCOVER
11224,124,528,1,PAPERBACK
11225,490,526,2,HARDCOVER
11226,204,532,1,HARDCOVER
11227,147,324,1,PAPERBACK
11228,419,352,1,HARDCOVER
11229,407,461,1,HARDCOVER
11230,130,412,1,HARDCOVER
11231,70,513,1,HARDCOVER
11232,104,325,1,PAPERBACK
11233,237,523,2,HARDCOVER
11234,478,393,1,PAPERBACK
11235,365,362,2,HARDCOVER
11236,91,377,3,HARDCOVER
11237,467,460,2,PAPERBACK
11238,360,372,1,HARDCOVER
11239,266,562,1,PAPERBACK
11240,432,400,1,PAPERBACK
11241,474,493,1,HARDCOVER
11242,252,396,2,HARDCOVER
11243,158,572,1,HARDCOVER
11244,259,432,1,HARDCOVER
11245,156,511,2,PAPERBACK
11246,211,519,3,PAPERBACK
11247,89,402,1,HARDCOVER
11248,14,402,1,PAPERBACK
11249,495,424,2,PAPERBACK
11250,112,447,2,HARDCOVER
11251,424,460,3,PAPERBACK
11252,28,317,1,PAPERBACK
11253,313,558,1,PAPERBACK
11254,266,436,1,PAPERBACK
11255,450,413,2,HARDCOVER
11256,289,389,1,HARDCOVER
11257,288,574,1,PAPERBACK
11258,322,561,1,PAPERBACK
11259,288,413,1,HARDCOVER
11260,306,536,1,HARDCOVER
11261,283,327,1,PAPERBACK
11262,32,349,1,PAPERBACK
11263,298,393,1,PAPERBACK
11264,364,389,2,PAPERBACK
11265,67,340,2,PAPERBACK
11266,221,567,1,PAPERBACK
11267,23,497,2,HARDCOVER
11268,50,439,1,PAPERBACK
11269,421,379,1,PAPERBACK
11270,476,360,1,HARDCOVER
11271,32,415,2,PAPERBACK
11272,250,423,2,PAPERBACK
11273,180,574,1,HARDCOVER
11274,175,401,1,HARDCOVER
11275,440,374,1,PAPERBACK
11276,237,407,1,HARDCOVER
11277,173,570,1,HARDCOVER
11278,113,507,1,HARDCOVER
11279,292,500,1,HARDCOVER
11280,254,337,1,HARDCOVER
11281,355,458,2,PAPERBACK
11282,84,357,1,PAPERBACK
11283,381,345,2,HARDCOVER
11284,121,327,2,HARDCOVER
11285,392,329,1,HARDCOVER
11286,464,416,2,HARDCOVER
11287,58,524,1,HARDCOVER
11288,459,372,2,PAPERBACK
11289,434,437,1,HARDCOVER
11290,298,531,1,HARDCOVER
11291,141,534,1,HARDCOVER
11292,333,433,2,HARDCOVER
11293,55,571,3,PAPERBACK
11294,257,451,1,HARDCOVER
11295,338,540,2,PAPERBACK
11296,496,360,1,HARDCOVER
11297,404,332,1,PAPERBACK
11298,366,493,2,PAPERBACK
11299,305,513,2,HARDCOVER
11300,408,572,2,HARDCOVER
11301,224,317,1,PAPERBACK
11302,69,368,2,HARDCOVER
11303,436,353,2,PAPERBACK
11304,344,513,1,HARDCOVER
11305,327,566,1,PAPERBACK
11306,294,415,1,HARDCOVER
11307,399,482,1,PAPERBACK
11308,46,424,2,HARDCOVER
11309,303,370,1,HARDCOVER
11310,384,450,1,PAPERBACK
11311,192,421,2,PAPERBACK
11312,95,477,1,PAPERBACK
11313,268,462,1,HARDCOVER
11314,221,459,1,HARDCOVER
11315,244,317,1,HARDCOVER
11316,190,533,1,PAPERBACK
11317,245,551,3,PAPERBACK
11318,466,374,1,HARDCOVER
11319,442,425,1,PAPERBACK
11320,422,541,1,PAPERBACK
11321,428,467,2,PAPERBACK
11322,373,335,1,HARDCOVER
11323,109,524,1,HARDCOVER
11324,95,334,2,HARDCOVER
11325,409,369,1,PAPERBACK
11326,107,341,1,HARDCOVER
11327,335,322,2,HARDCOVER
11328,441,378,1,PAPERBACK
11329,222,466,1,PAPERBACK
11330,251,510,1,HARDCOVER
11331,428,557,1,PAPERBACK
11332,428,357,2,PAPERBACK
11333,199,396,2,PAPERBACK
11334,187,546,1,PAPERBACK
11335,213,425,2,PAPERBACK
11336,102,529,1,PAPERBACK
11337,251,401,1,PAPERBACK
11338,233,520,1,PAPERBACK
11339,491,325,2,PAPERBACK
11340,264,480,1,HARDCOVER
11341,146,403,3,HARDCOVER
11342,348,422,2,PAPERBACK
11343,97,545,2,HARDCOVER
11344,166,479,2,HARDCOVER
11345,342,317,1,PAPERBACK
11346,116,464,2,HARDCOVER
11347,170,495,2,HARDCOVER
11348,42,366,2,PAPERBACK
11349,108,319,1,HARDCOVER
11350,186,374,1,HARDCOVER
11351,295,437,1,HARDCOVER
11352,164,365,2,HARDCOVER
11353,165,423,1,PAPERBACK
11354,231,560,2,PAPERBACK
11355,207,459,1,HARDCOVER
11356,134,559,2,PAPERBACK
11357,306,476,1,PAPERBACK
11358,23,343,1,PAPERBACK
11359,245,543,2,HARDCOVER
11360,343,501,2,PAPERBACK
11361,178,497,2,PAPERBACK
11362,312,514,1,HARDCOVER
11363,43,468,2,PAPERBACK
11364,129,478,1,HARDCOVER
11365,283,567,1,HARDCOVER
11366,462,426,1,PAPERBACK
11367,329,457,2,HARDCOVER
11368,444,382,1,HARDCOVER
11369,237,443,3,PAPERBACK
11370,300,328,1,HARDCOVER
11371,56,430,2,PAPERBACK
11372,39,460,2,PAPERBACK
11373,320,523,1,PAPERBACK
11374,202,539,2,HARDCOVER
11375,115,447,1,PAPERBACK
11376,412,382,2,HARDCOVER
11377,436,510,2,PAPERBACK
11378,365,527,1,HARDCOVER
11379,114,354,2,HARDCOVER
11380,97,437,2,PAPERBACK
11381,306,490,1,PAPERBACK
11382,115,394,1,HARDCOVER
11383,496,358,1,HARDCOVER
11384,203,355,1,PAPERBACK
11385,22,537,3,PAPERBACK
11386,364,491,2,HARDCOVER
11387,355,325,2,PAPERBACK
11388,431,322,2,HARDCOVER
11389,457,507,1,HARDCOVER
11390,97,501,1,HARDCOVER
11391,142,332,1,PAPERBACK
11392,79,352,1,HARDCOVER
11393,97,529,2,PAPERBACK
11394,197,492,2,PAPERBACK
11395,386,381,1,PAPERBACK
11396,258,560,1,PAPERBACK
11397,493,427,3,HARDCOVER
11398,332,332,1,HARDCOVER
11399,152,373,2,HARDCOVER
11400,497,339,1,PAPERBACK
11401,74,437,2,HARDCOVER
11402,250,439,1,PAPERBACK
11403,146,416,2,HARDCOVER
11404,285,316,1,PAPERBACK
11405,473,486,2,HARDCOVER
11406,315,490,2,HARDCOVER
11407,475,489,1,HARDCOVER
11408,286,486,1,PAPERBACK
11409,126,478,1,HARDCOVER
11410,342,346,1,HARDCOVER
11411,37,348,1,HARDCOVER
11412,334,469,1,PAPERBACK
11413,110,508,2,PAPERBACK
11414,419,337,1,PAPERBACK
11415,102,494,2,HARDCOVER
11416,400,469,1,HARDCOVER
11417,499,521,2,PAPERBACK
11418,202,473,1,PAPERBACK
11419,141,456,2,HARDCOVER
11420,361,452,2,PAPERBACK
11421,33,567,2,HARDCOVER
11422,239,495,2,PAPERBACK
11423,302,425,1,HARDCOVER
11424,82,425,1,HARDCOVER
11425,97,537,1,HARDCOVER
11426,381,443,1,PAPERBACK
11427,82,545,1,PAPERBACK
11428,340,378,2,PAPERBACK
11429,297,459,2,HARDCOVER
11430,136,457,1,HARDCOVER
11431,110,483,1,PAPERBACK
11432,482,326,1,HARDCOVER
11433,365,329,2,PAPERBACK
11434,161,547,1,PAPERBACK
11435,205,335,2,PAPERBACK
11436,247,571,2,PAPERBACK
11437,387,454,1,HARDCOVER
11438,292,560,1,PAPERBACK
